id,text,label
1537876501434588,"Ọfọ mnagọ na isi ụmụ Igbo nile bi na ụwa bụ nkea.. Okereke, Okorie, okafo, Okonkwo. Mgbeke, Mgborie, Mgbọafọ, Mgbonkwo. Ka ahịa anọ ụbọchị anọ gọzie ụnụ nile. Ihe akụ akụ, ihe enwe nwe. Ogologo ndụ na ahụike. Ndụ nwoke, ndụ nwayi. Ndụ mmiri, ndụ azụ. Ọmụmụ nwoke na ọmụmụ nwayi. Okpa nsị na àjà ka aka nsị ha banye ha na ọnụ. Ka ha nile bụ ndị aka ha dị na njide e jidere Mazi Nnamdi kanu bụrụ ndị ga anwụ ọnwụ ike... Ka ezi na ụlọ ha kpochapụ na ike. Ka Ekwensu na Amadioha kpọọ ha nile Ọkụ Iseeeee Mazi Oseoji nke izizi na ụwa n'ile. Agụ Biafra nke izizi na ala biafra. Eze nwaife na ụwa n'ile. Ikpe mara eziokwu akazu dị ya nke izizi",Normal
1606457253784199,'Anyị na-esi Ebonyi ala obodo anyị n'Enugwu maka enweghi ụzọ.' - Ndị Agunduma Nkanu,Normal
946354548414065,Ndi ala ndi ala,Normal
4291218951130657,"IGBO ANY i ABIA 2 , ANYỊ EKENE UNU. ANYỊ JI OKPU NDỊ AKPA NGANGA N'ALA NDỊ ỌCHA. GREETINGS FROM LONDON",Normal
1693372211858230,"Tigernut is available, nke a aburokwa aki awusa na date",Normal
1735515024485304,ỌNỌDỤ GBANWEE Ndị enyi m juru ụlọ Bụ onye ihe na-emebeghị mbụ Onye ụzọ ya ghe oghe Ndị enyi na-asọrọ ya ka mmiri Ọnwụnwa bịa Ọ dịka ụwa ọgwụla O su A mara mmụọ bụ mmadụ Ụbọchị dịrị ọcha Ị zawa enyi m ọma Chi were ehihie jie na ndụ gị Ụwa agbaa gị gharịịị Onye na-awuli elu Na ndị enyi ya dịka aja Ọnọdụ gbanwee Ị ga-agụtakwa ha ọnụ Ụwa ga-akpọnyetụrụ gị ụkwụ Ka ị mara onye bụ onye na ndụ gị Anya ruo gị ala Ọ bụghị sọ ụsụ ji abalị aga. © Ugochukwu Benedict Alugwe Day 295 of 366 (71 days left),Normal
2061113848141493,"Ọ sim, Nwa nke madu, rie ihe i huru n'ebe a; Rie akwụkwọ mpịakọta a, gaa gwa ụlọ Izrel okwu.” M wee saghe ọnụ m, o wee nye m akwụkwọ mpịakọta ahụ. Ọ sịrị m: “Nwa nke mmadụ, rie afọ gị, were akwụkwọ mpịakọta a m na-enye gị jupụta afọ gị.” M'we rie ya, ọ di kwa utọ dika manu-aṅu n'ọnum. O wee sị m: “Nwa nke mmadụ, gaa n’ụlọ Izrel gwa ha okwu m. N'ihi na ọ bughi ndi nēnweghi nghọta ma-ọbu ndi nāsu asusu di ike ka ezigara unu, kama ọ gaghi-ezigara unu ulo Israel, ọ bughi kwa ndi nēnweghi nghọta ma-ọbu ndi nāsu asusu di arọ́, ndi unu nādighi-aghọta okwu-ha. Obi abụọ adịghị ya na ọ bụrụ na m ezitere gị gị, ha ga-ege gị ntị. Ma ụlọ Izrel agaghị achọ ige gị ntị n’ihi na ha achọghị ige m ntị. N’ihi na ụlọ Izrel dum bụ ndị isi ike na ndị obi tara mmiri. Le, emewom ka iru-gi sie ike dika iru-ha, me kwa ka iru-gi sie ike dika ọkpọ-iru-ha. Emewom nti-gi ka ọ di ka diamond, di ike kari ọmu. Atụla egwu ha, atụkwala mbà n'obi n'ihi ihu ha, n'agbanyeghị na ha bụ ụlọ nnupụisi.” O wee sị m: “Nwa nke mmadụ, gee ntị nke ọma n'okwu m niile nke m na-agwa gị. Jekuru ndi-gi, bú ndi emere ka ha je biri n'ala ọzọ, gwa ha okwu. Gwa ha, ‘Nke a bụ ihe Jehova bụ́ Jehova kwuru,’ ma hà na-ege ntị ma ọ bụ na ha ajụ ige ntị.” Mọ Nsọ welirim elu, m'we nu oké olu n'azum: gọzienu ebube Jehova n'ọnọdu-Ya. n’olu nke nku ihe ndị ahụ dị ndụ na-erugharị megide ibe ha, na ụda wiil ndị dị n’akụkụ ha, oké ụda na-ada ụda. Mụọ ahụ buliri m elu wee buru m pụọ. M g anya obi ilu anya obi ilu anya fúm úg na n iwe, ma aka Onye-nwe-ayi dikwasim n’ike. M'we biakute ndi emere ka ha je biri n'ala ọzọ na Tel-abib, bú ndi bi n'akuku osimiri Keba, m'we nọdu n'etiti ha ubọchi asa, ibobo nwue m n'aru. Ma n'ọgwugwu ubọchi asa ka okwu Jehova rurum nti, si: “Nwa nke madu, emewom gi onye-nche ulo Israel; Mgbe ị nụrụ okwu n’ọnụ m, dọọ ha aka ná ntị n’aka m. Ọ bụrụ na m asị onye ajọ omume, ‘Ị ga-anwụrịrị,’ ma ị gaghị adọ ya aka ná ntị—ị gaghị ekwu okwu ịdọ ya aka ná ntị banyere ụzọ ọjọọ ya iji zọpụta ndụ ya—onye ajọ omume ahụ ga-anwụ n’ihi ajọ omume ya. . Ma m ga-ekpe gị ikpe maka ọbara ya. Ma ọ buru na i dọọ onye nēmebi iwu aka na nti, ma o sighi n'ajọ omume-ya ma-ọbu n'uzọ ọjọ-ya chigharia, ọ gānwu n'ihi ajọ omume-ya, ma i gānaputawo onwe-gi. Ma ọ buru na onye ezi omume si n'ezi omume-ya chigharia, me ajọ omume, m'we tiye ihe-isu-ngọngọ n'iru ya, ọ gānwu. Ọ bụrụ na ị dọghị ya aka ná ntị, ọ ga-anwụ n’ihi mmehie ya, agaghịkwa echeta ezi omume o mere. Ma m ga-ekpe gị ikpe maka ọbara ya. Ma ọ bụrụ na ị dọọ onye ezi omume aka ná ntị ka ọ ghara imehie, ma ọ dịghị emehie, ọ ga-adị ndụ n’ezie n’ihi na o gere ntị n’ịdọ aka ná ntị gị, ị ga-anapụtakwa onwe gị.” Aka Jehova dikwasirim n'ebe ahu, O we sim, Bilie, pua je n'ala di lari, ka m'gāgwa kwa gi okwu n'ebe ahu. M'we bilie, pua je n'ala di lari. Ebube Jehova di n'ebe ahu, dika ebube nke m'huru n'akuku osimiri Keba, m'we da kpue iru n'ala. Mmụọ nsọ wee bata n’ime m wee tọkwa m n’ụkwụ m. Ọ gwakwara m okwu, sị: “Gaa mechie onwe gị n’ime ụlọ gị. Ma gị onwe gị, nwa nke mmadụ, ha ga-atụkwasị gị ụdọ, werekwa ha kee gị ka ị ghara ịpụ apụ n'etiti ha. M'gēme kwa ka ire-gi rapara n'elu elu nke ọnu-gi, i gāghọ kwa ogbi, i pughi-abu-kwa-ra ha onye-ob͕o: n'ihi na ulo nnupu-isi ka ha bu. Ma mb͕e M'gāgwa gi okwu, M'gāsaghe ọnu-gi, i gāsi kwa ha, Otú a ka Onye-nwe-ayi Jehova siri. ulo nnupu isi. Ezikiel 3:1-27 Malite na 1 5 2023 Chineke kpugheere m na ezinụlọ m (nwanne mama m, nwanne nne m, nwanne nne m, nwanne m nwanyị, na enyi nne m) na-arụ ọrụ na egwu ọ bụghị nanị na ọ na-atụgharị ya megide m, kamakwa ịkpọrọ ya. gbadaa kwa. Nke a were ruo taa ịghọta n'ihi omume ya n'ebe m nọ n'ime afọ 6 gara aga. Ihe ha mere m, ha emebuola ya (Little Brother, otu ndị na-emegide ọchịchị nke ndị Setan na-achị). Ha wakporo ya ruo n'ókè nke ike ọgwụgwụ nke uche na nke anụ ahụ. Nke a butere oke nchegbu, nchekwa igwe ojii, echiche na-edoghị anya, na-akawanye njọ mgbe niile, ikewapụ onwe ya, na ịrị elu esemokwu n'etiti ya, nwa m nwoke, na mụ. Ya mere, mgbe oge ruru ka onye mmegbu tụnye m ihe a; ọ nọ n'oge ọ ga-ege ntị ụgha nwanne m nwanyị, ndị uwe ojii, usoro ikpe, na ụlọ ọrụ ahụike uche echepụtara. Nke a mere ka Setan kewaa anyị, na-agbalị imeri anyị site n’iche, na nkewa. Mgbe ngwa agha ha niile enweghị ihe ịga nke ọma, ha kpọgara ya n'ụlọ nne nne m. Nke a bụ ebe nwanne mama m Val, di ya Les, nwanne ya nwoke Greg, na nwanne m nwanyị Chas ga-anọrọ ya ọzọ. Enweghị ụgbọ ala, ihe onwunwe ya (nke nwanne m nwanyị debere 40 kilomita site na ya), na omume mkparị mgbe nile, na okwu sitere na Val, na omume sitere na Les. Ihe a niile bụ mbọ iji mee ka ọ daa n’ikpere ya ka Onye-nwe na Onye Nzọpụta anyị Jizọs Kraịst na Chineke zọpụtara ya. Otú ọ dị; Chineke kpọghachitere anyị azụ n'ime ndụ ya, n'ime ụlọ ya, igosi ya ụzọ mgbapụ ha na-achịkwa mmegbu. Site na idebe ya n'ihe ya, na-ezobe onye ọ bụla ma ọ bụrụ na Val kwere ka ọ jiri ụgbọ ala nne nne m, na omume ha narcissistic; Setan ji aka ya dị n'ahụ́ ya, mee ka ọ nọgide na-enwe mmetụta uche ya. Otu ụbọchị ka anyị rutere, ha malitere omume mkparị ha n'ebe m nọ. Ha ewepụtala ụzọ ha ga-esi kpọchie mụ na nkịta m n’ụlọ, bụ́ ebe ha nwara imenye m ụjọ site n’imegide ụgbọ ala ma jiri mkpọtụ ha na-eme mgbe nile na-awakpo nkịta m na-anụ ihe. Ma; dị ka ị maara ugbu a, ọ dịghị ihe m na-atụ egwu ma e wezụga iwe nke Chineke Mgbe awa 2.5 gachara n'èzí na oyi, agara m azụ n'ime. Mgbe m mechara, emere m nkịta m nri abalị, mụ onwe m dị ka nne m, na nwa m nwoke na-azụ ahịa, ebe Val na Les hapụrụ. Ozugbo mama m na nwa m nwoke gachara; Les bịara na-ezo n'ala ebe Val nọrọ n'elu ka ọ na-ele anya. Anụrụ m ka ọ na-agwa ya okwu, na-ajụ ma ọ̀ dị onye nọ n’okpuru ebe ahụ, ebe ọ na-agbalịsi ike ka ọ ghara ime ka steepụ ahụ rịa mmiri. Ha kpọchikwara ọnụ ụzọ okpuru ulo ebe mụ na mama m, nwa m nwoke, nkịta na-ehi ụra. Mgbe m na-eme nri anyasị, Val na Les laghachiri (12:36am) ọ kwara m emo ka ọ banyere n'ụlọ. Mgbe m nụrụ ka ọnụ ụzọ mechiri, m tụgharịrị, wee sị Les Ị chọrọ ihe mbụ mgbe ị gbalịrị sneaking ala O lepụrụ anya, wee sị mba. Mgbe anyị mechara nri abalị; Jett (Nkịta m), m wee laghachi azụ; ka anyị nọ n'èzí, onye nnọchi anya mpaghara Winnebago gbagoro n'ụzọ nke onye mmegbu ọzọ sochiri. Mgbe nkeji 5 gachara, anụrụ m mgbọ egbe 12-15 na ntụzịaka ha gara. Nke a bụ mbọ ha na-agba imenye m egwu ọzọ. Ma dịka ị maara, ọ dịghị ihe m na-atụ egwu ma e wezụga iwe Chineke Mgbe mama m lọtara, osote onye isi obodo Winnebago sochiri ya n'ụzọ dum. Agwara m ya ihe merenụ, ebe ọ gwara m na Les na-eme ya ihe a mgbe niile. Ọzọkwa, Val na ya na-arụrịta ụka maka ihe niile, ọ na-akpasukwa ya iwe. Ihe kpatara nke a bụ Setan na-aghọta ihe mere m ji nọrọ ebe a, na mama m na-aga ime ya, na n'ezie na nzube m ná ndụ bụ ibibi ihe nile o wuru Ugbua, a nọ m ebe a ịgwa ndị niile na-arụkọ ọrụ megide uche Chineke; ị nwere otu ohere ichighari site na mmehie, aghụghọ, ụgha, ụzọ mbibi gị megide Chineke, ụmụ Ya, na onye Ya Tere Mmanụ ma ọ bụ na ị ga-ala n'iyi n'ikpebi ikpe ebighị ebi CHINEKE KWURU Achọrọ m ichetara onye ọ bụla ihe a na-eme n'ụwa niile Ozi a bụ maka onye ọ bụla na-enupụrụ Chineke isi Chineke adịghị atọ Chineke ụtọ igbu mmadụ ma ọ dịghị ihe na-akpata ya n'ime otú ahụ Cheta; Chineke, Jisus Kraist Onye-nwe-ayi na Onye-nzọputa-ayi, Mọ Nsọ, ndi-mọ-ozi, na ahụrụm gi n'anya n'enweghi ajuju ma-ọbu ndoputa Ka udo, ihunanya, ngozi, amara, nghọta, obi ebere, ndidi, nchekwa, nduzi, na nzizi dinyere gi na-edu gi mgbe nile",Normal
1737720614025788,"“Nke a bụ ihe ilu ahụ pụtara: Mkpụrụ ahụ bụ okwu Chineke. Nkpuru nke di n'uzọ ahu bu ndi nuru, emesia ekwensu bia we napu okwu ahu n'obi ha, ka ha we ghara ikwere ka ewe zoputa ha. Nkpuru nke di n'elu nkume ahu bu ndi, mb͕e ha nuru, ha were ọṅù nara okwu ahu. Ebe ha enweghị mgbọrọgwụ, ndị a kwere nwa oge wee dapụ n'oge ule. Ma ndị dara n'etiti ogwu, ndị a bụ ndị, mgbe ha nụrụ, na-aga, na-akpagbu nchegbu na akụ na ụba na ihe ụtọ nke ndụ, ma ghara ịmị mkpụrụ tozuru okè. Ma mkpụrụ nke dị n’ezi ala—ndị a bụ ndị ji obi eziokwu na ezi obi nụrụ okwu ahụ, jidesie ya ike wee jiri ntachi obi na-amị mkpụrụ. Luk 8:11-15 Na ndụ m abụwo m 3 n’ime ihe ndị a nile Mgbe ọ bụla m gbakụtara Chineke azụ, ihe niile ga-aka njọ wee daa Setan enweghị ịhụnanya maka ihe ọ bụla ma ọ bụghị onwe ya na ibibi ihe Chineke kere Ọ gaghị akwụsị n'enweghị ihe ọ bụla iji mezuo nke a O nwere omimi efu n'ụzọ ọ na-anwa imezu nke a Ọbụghị ruo mgbe m nọ n'ọkwa kacha ala ka m tikuru Chineke, nyekwa ya ihe niile nke onwe m. Ọ bụ mgbe ahụ ka m nwere ntọala siri ike iji guzoro na anya nke oké ifufe nke ndụ m. Okwu Chineke bụ ntọala siri ike nke na-enweghị ụzọ ọzọ a ga-esi guzogide oké ifufe nke Setan wetara gị; ka ewe mebie gi, were nzoputa gi, napu nkpuru-obi ebighi-ebi gi n'ebe Chineke nọ, na ba n'ikpe-ọmuma ebighi-ebi n'ime ala-mọ Kpọkuo Chineke na Onyenwe anyị na Onye Nzọpụta anyị Jizọs Kraịst tupu i zute nke a, ha ga-ebulikwa gị elu, chebe, duzie gị ma nye gị ike imeri Oké Ifufe Setan na ndụ gị Ka Chukwu bụrụ otuto niile Chineke, Jizọs Kraịst Onyenwe anyị na Onye Nzọpụta anyị, Mmụọ Nsọ, ndị mmụọ ozi, na m hụrụ unu niile n'anya na-enweghị ajụjụ ma ọ bụ ndoputa Ka udo, ihunanya, ngozi, ebere, obi ebere, nghọta, nduzi, nchedo, amara, na nzizi dinyere gi na-edu gi mgbe nile",Normal
1545316093814904,Ara biko gbaa Tinubu na shettima,Abusive
27479874838305322,'Nigeria bu obodo ekwensu. Enweghi oku mmuo kariri ya Chukwu Nna biko Nye anyi Biafra ' John Ifeanyichukwu Okoro,Hate
1015473317494675,"Na Igbo Ezukoo nke taa: Onyeisiala Buhari, noro n'ubochi unyaahu kwe umuafo ala anyi otutu nkwa n'ozi afo ohuru o zipuru: ikwalite ikikere oku latrik irubere iwu ala anyi isi oge niile iru okporo Niger bridge nke abuo, tinyekwara nkwa ndi ozo. Gini ka i chere banyere nkwa niile ndi a Sonyere Chinonso Ugorji na Obinna Chineke n'ututu a site n'idebata ozi gi n'ebe a maobu gi akpoo 08150501073",Normal
3137195200003984,"Gọọmentị Abia steeti ezipụla ụmụ ntorọbịa gafere iri mba India ị ga gụ akwụkwọ n'efu. Ihe ndị ha ga-agụ gụnyere Engineering, Law, ICT nakwa Pharmacy . Gọọmentị steeti ahụ kwukwara na ndị ntorọbịa ọzọ ga-aga mba ofesi dị icheiche ịgụkwa akwụkwọ n'efu. Kedụ ihe ị che maka atụmatụ a",Normal
1629064165885418,Nke a bụ oge ozu Muhammadu Buhari rutere Naịjirịa. Onyeisiala Bola Tinubu nabatara ozu Buhari n'ọdụ ụgbọelu Umaru Musa Yar'adua dị na Katsina Steeti,Normal
851714171334821,"Ibeku ee Ihe a ọ wụ aka ka ọ wụ igwe Tyson Fury nke Briten ekwuola na ọ ga-awụsa ọwa n'ihe gbasara ịpịa ọkpọ. Fury dị afọ 33 ugbua kwuru nke a dịka ọ pịagbuchara Dillian Whyte bụkwa onye mba Briten ibe ya, iji jidekwa mmeri WBC. Emeribeghi Fury n'ihe bụ ugboro 33 ọ na-apịa ọkpọ, ebe nke a mere ya ugboro atọ a na-emeri Whyte n'ime ugboro 31 ọ pịawara ọkpọ. : Getty Images",Normal
1290450686464213,Ralph Uwazurike ekwuola okwu dị ọkpụrụkpụ gbasara Biafra na Naịjirịa,Normal
1971653683466860,Chiukwu gozi Umu Biafra,Normal
2460808991090944,Lee ozi iti aka n'obi Onyeisiala Bola Tinubu na Peter Obi zigaara otu egwu bọọlụ Super Eagles Naịjirịa maka ọyụpa ha gbara n'asọmpi ha na mba DR Kongo,Normal
1531906588397022,Obi tinyere ọnụ n'okwu asambodo Onyeisiala Tinubu nke Mahadum Steeti Chicago,Normal
863455932926696,Ibu ala Naijiria boro anyi bu ndi Igbo diri anyi heavy maka Chi. Chukwu Okike Abiama....Biko bia bupuru anyi ibu a. Arobinagu Nona Olu Biko Soro iru akwukwom na AGU CHI IGA,Normal
1706809327000021,GEJ bu Aturu Awusa,Abusive
1542998917540431,Biko nwanne Ndi Otu Ihedioha ha ala go,Normal
2049919685909301,Bịaa enyi ya Ndị Aba gaanụ nọruo ala,Normal
1605851344397095,"Obinwannem Mission: Umu na Igbo Global, ututu oma nu, ta bu ahia ubochi ala. September 21, 2021. Ozi Oma Chineke ga adi, Chukwu okike abiama gozie opupu gi na mbata gi ta ta ise isee isee I remain Nwachineke Ugwu Okechukwu, Obinwannem Ndi Igbo Global, Nwa Nkwo Na Ohe Nsukka. Ofu Obi For more news visit",Normal
1715337116271795,"The Igbo Language is TORTUROUS Ọka mmụta ndị ofe mmanụ, a ṅuna ngwọ na nkwụ na abịa. You'll hear from us soon",Hate
1349128049947072,"Ta ta bu Ikuku na ala Igbo-Biafra. Ka Nkwo kwotara anyi ihe oma na ndu anyi, Obinwanne, Udo na Oga niru iseee iseee iseeeee Chukwu Okike bu Eze",Normal
1694181115227279,Lee ka mpaghara ala Igbo dị taa. Ndị mmadụ o dowere iwu gọvanọ Soludo Chọpụta ebe a,Normal
2484895358695565,"NDỊ IGBO, BỊANỤ KA ANYỊ ZỤLITE ỤLỌ ANYỊ Ọ bụ eziokwu na ọ dịghị ebe dị ka ụlọ. Ma ọ bụrụ na ụlọ ga-adị mma ibi na ya, a ghaghị itinye ego na ya ma zụlite ya. Legharịa anya n’ụlọ. Zụta otu mpempe ala na Majestic Villa by Cedarwood taa",Normal
882995204858475,"na taa,sonyere na dika anyi n'etinye onu na otutu ihe ndi n'emegasi n'ime obodo anyi taa. ogaranya ka chi nyere aku ka o were nyere ndi o ka mma aka,ma n'oge kita ndi ogaranya jizi ego ahu chi nyere ha eme mpu di iche iche. ufodu ogaranya n'edunye ndi mmadu ,ma were ego kwadoo ha ka jee zoo ala mmadu nke ha ma na o bughi nke ha,kwe ha nkwa ego nakwa igoro ala ahu ma o buru na azota ya. kedu ihe n'etinye ndi mmadu n'udi akparamagwa di otu a 2) o nwere ogho m ma o bu uru di na udiri akpamagwa di otu a 3) nyezia ma ogaranya na ezinye mmadu zoo ala ma onye o zijere ndumodu. kpoo 081-70-101010; 0701-8000-915; 0701-9000-915, ma zite ozi na 081-70-404040",Normal
894419797028072,"enwere ike ime naanị na Naịjirịa na Nwoke na-elekọta oke ọhịa, ga-abịa Market Squre ịgba egwu gba ọtọ. Faleke abụghị ihe egwuregwu gị Chris agaghị ekwu maka Bola Ahmed Tinubu. ụfọdụ ụmụ nwoke dị mkpụmkpụ nwere ike iwe iwe",Normal
1642340266819774,"Ndị otu kpọrọ onwe ha “Northern Leaders of Thought” nke Hakeem Baba Ahmed so n’ime ya adọọla ndị ugwu aka na ntị ka ha anwala anwa tụnyere onye ọzọ dịka Onyeisiala Muhammadu Buhari akwụkwọ na ntuliaka na-abịa na 2023. Hakeem Baba kwuru nke a na Kaduna n’ọgbakọ ha nwere na ụlọ ezumezu ndị Arewa n’ụbọchị Satọde. Ọ rịọrọ ndị tozugoro ịtụ vootu ka ha gbaa mbọ hụ na akwụkwọ ha zuru ezu ịchụpụ ndị dịka Onyeisiala Buhari n’afọ 2023. Hakeem sị na nsogbu ga-adị n’Ugwu Awusa ma onye ọzọ dịka Onyeisiala Muhammadụ Buharị bata n’ọchịchị, ma na-arịọ ha ka ha hapụ ịre vootu ha. Ọ gara n’ihu rịọ ha ka ha ghara ịme mmehia aka ọ sị ha mere n’afọ 2015, o kwuru na ọtụtụ mmadụ na-eche na-ịhọpụta ndị ọchịchị ọzọ enweghị uru ọ ga-abara ha, mana okwu sị “Anyị na-ekwu ka unu were ihe ahụ dị unu n’obi tụnyere ndị ezigbo mmadụ akwụkwọ ugbua. Mgbe ị nọ na-ewe iwe na ị gaghị apụta tụọ vootu, ndị ọjọọ ndị a ga azụrụ vootu gị ma pụta ịchị ọzọ”. “Ya bụ ihe kacha mkpa onye ugwu ọbụla nwereike imere onwe ya na obodo ya bụ ịgbambọ denye aha n’akwụkwọ maka itụ vootu na 2023. Ekwela ka ndị ndọrọndọrọ gbanwere vootu gị ma tinye gị n’ụbịam afọ anọ maọbụ asatọ na-abịa”",Normal
882936251138039,Ala adi mma ulu ndi nze viralfyp,Normal
1366707735363575,"N’ụbọchị taa n'afọ 1967 ka Chukwuemeka Ojukwu ṅụrụ iyi o ji bụrụ onyeisi mba Biafra. Ọ bụ Sir Louis Nwachukwu Mbanefo duru ya n'iyi ahụ dịka Chief Justice ndị Biafra. Ihe ha mechara chọpụta bụ na ndị Naịjirịa ha hapụrụ wee nọrọ onwe jụrụ ịga aga, jụ ịcha acha, jụkwazịa ịhapụ ha ka ha nọrọ onwe ha. Ọ bụ otu a ka ndị Naịjirịa si wee malite ị luso ndị Biafra ọgụ",Normal
2524250787997001,Lee ihe Bola Tinubu kwuru dịka ọ lọghachiri Naịjirịa taa,Normal
1288032296648605,"ỌJI Dịka omenala Igbo si wee dị, Ọji bụ nnukwu ihe dị oke mkpa nakwa otu n'ime omenala igbo nke na ndị ọcha enweghị ike ịchụ ya n'ala Igbo. Eji ọji ele ọbịa , jirikwa ya eme mmemme n'ala Igbo. Ọji dị oke mkpa n'ala Igbo. (Agba nke mbu)(part 1, part 2 loading...)",Normal
1992767397998370,Nne Biafra,Normal
1539259311072256,Ndi a zuru ohi na ISOPADEC oh Lekwanu Baboon. Hmmmmmm Ala ajola njo here,Normal
2475964619510440,"ỤMỤNNA ỌJỌỌ Ozu adaala Nwanyị isi mkpe na akwa Ụmụaka na arịrị Ụmụnna ihu abụọ na ọchị Chai Nwoke ọma a anwụọla Ọ gwakwara gị ebe ego anyị dị N'ihi na ọbụ ya bụ oji ego anyị Ajụjụ ụmụnna na-ajụ nwanyị isi mkpe Elisie nwoke, ahụhụ ebiri ọkụ Ụmụnne azọwa ala onye nwụrụ anwụ Anakọsịa nwanyị ihe niile Etinye ezinaụlọ n'ihe nhuju anya Ụmụnna na-ere eziokwu Ụmụnne na-agbu nwanne ha Mana ọchị abụghị ụtọ Ihe dị ọcha na-adị ha ojii n'anya Eche m na ndị nwụrụ anwụ na-ahụ ụzọ Ka ha lee ndị ha na ha bụ nnu na ose na ndụ Etu ha siri lee ezinaụlọ ha mịkpọọ Ndị ji arụrụala anya isi Unu chefuru na ụwa bụ aja Ndị niile na-emegbu ụmụ ogbenye Unu ga-abarịrị ala otu ụbọchị Mgbe ahụ nke onye metere, o buru. Odee: Ugochukwu Benedict Alugwe Orie, Tọọzdee, Sepụtemba 19, 2019",Normal
1711631459848608,"Na mmechi, o kwuru na ihe o jiri chọọ ịchị obodo ya bụ ka ọ mee ka ndị Ebonyị na-agụ akwụkwọ, ka ụmụ Ebonyi hapụ ị na-akwụgharị na-ere ihe n'okporo ụzọ, o kwuru na ya ga-eme ka ọrụ ugbo na ihe a na-eweputa n'ala karị akarị. Umahi kwuru na onye ya na ya na eme nrụrịta ụka erughị onye ya na ya ga anọkọ kwuo okwu. Ọ gwara BBC na ha na-akparị ya akparị site na ịkpọta onye ejịbeghị ọkwa ọbụla na mbụ ka ya na ya nwee mkparịta ụka. Umahi kwuru na ọ bụ onye dịka Sunny Ogbuorji nke APC bụ onye kwesịrị ka ya na ya nwee nrụrịtaụka. Umahi kwuru na ya ga-arụ ihe dị iche iche na ya merie na 2019: ibe dịka, dualisation of major roads, irụ ihe gbasara health centres, contributory penshun scheme, dgz. Ihe gbasara IPOB: Umahi gọrọ agụgọ na ya anaghị arụ ọrụ megide ndị IPOB. Okwuru na omume ndị IPOB ji akparị ndị ọnụ na eru na'okwu. ọgwara IPOB ka ha gbanwee omume ha ji akpari onye ọbụla. Abandoned PHD students abroad: Umahi kọwara na ụmụ akwụkwọ ndị Ebonyi sitere na oge Sam Egwu, mgbe ezipuru ọtụtụ ndị na-agụ dọkinta na Engineering obodo oyibo. Mana mgbe ndị gọmenti ọzọ batara ihe mebiri ndị ọzọ. O kwuru na onweghi onye ha hapụrụ na ọbụ ndị amahị ihe ha na akọ. Gọvanọ Umahị kwuru na ya gara Dubai ga hụrụ ụlọ ọgwụ kasi mma were nwee nkwekọrịta na ha ga abịa na onicha general hospital were ya wee gwọba ndị mmadụ. Umahi kwuru na ọbụghị eziokwu. Na ahụike na Ebonyi nwere ọtụtụ ndị ọrụ ahụ ike nke a na-akwụ CONHESS na CONMESS dịka ụgwọ ọnwa. Restructuring: Umahi kwuru na restructuring di mma. Na ọ bụ ya ga end ka obodo anyị dị mma. Umahi kwuru na ọ bụ udị restructuring abụọ ka obodo a chọrọ administrative restructuring and Economic restructuring Herdsmen n'Ebonyi: Umahi kwuru na onye ọbụla erughi afọ iri na-asatọ adighi achụ ehị. Umahi kwuru hoha na Ebonyi bụ ebe ndị ọrụ ugbo na ndị na-achụ ehi kacha dị na udo. Minimum wage: Umahi kwuru na y aga akwụ egọ ole ọbụla ndị Labour kwetara ka ọ ga akwụ. Umahi kọwara na ihe gbasara ihe dị n'ime ala bụ fed. Govt ka ọ dị na-aka. Na nke ga erutara ndị Ebonyi bụ tax. Umahị kọwara na ihe gbasara mmụta na ya ga-agba mbọ nandị ụlọakwụkwọ gọọmenti na nke ndị nkiti ga-aha nhatanha. Umahi kwuru na ya bụ onye mara ihe na-akpa ndị mmadụ. Na ọ bụ ya nyere ya ike ichi ndị Ebonyi nke ọma",Normal
1038563695165767,Amed Tinubu akagbuola mmemme ncheta ọmụmụ ya na-ihi ihe anya mmiri ahụ mere na okporo-ụzọ ụgbọ-oloko si Abuja gawa Kaduna nke ndị omekome gburu ọtụtụ mmadụ ma tọrọkwa ụfọdụ ndị welitere isi na ọchịchị gọment,Normal
4467898323442000,"'Kemgbe a mụrụ gị n’obodo a n’Naịjirịa, o nwere oge ọzọ mmadụ na-elotere gị na ị bụ onye Igbo na ibughị onye Awụsa maọbụ na ị bụ onye Yoroba karịa ugbua '",Normal
1371738571433213,"Umu Biafra, Mmeri bu nke anyi",Normal
