id,tweet,label,length
train_yoruba_01967,eyin ololufe wa e ma gbagbe lati pade ololufe yinlori eto lagboosere lori redio lagelu fm ibadan bere lati agogo mokanla owuro di agogo mejila osan ojo jimoh amnoon friday nibiti a o ti ma gba alejo rose odika   lagboosere lagelufm,Normal,231
train_yoruba_01968,"""@username happy deliberations and safe trip back home. àyunlọ àyunbọ̀ ń lọwọ́ ń yún ẹnu, ọmọ olódó idẹ.""",Normal,105
train_yoruba_01969,"""@username ọ better awon omo alè jati jati. any yahoo wey den arrest should be thrown into dungeon apani lekun jaiye. eni bonibe am still nursing the pain of almost half a million they st0le from me  ema kuku oro nii awọn oloshi ọmọ""",Abuse,233
train_yoruba_01970,"""not supporting stealing o but thief is different from thief..  alaye just shut up. rada rada  rounroun yama yama iranu oshi oniranu kotonkoton katikati rederede  bo se ri bi gele mama kofo  afi bi amstel malta  rubbish""",Abuse,220
train_yoruba_01971,"""emi ati iya ati gbogbo obirin ile yi ni olosho omo ale jati jati... ##url",Abuse,74
train_yoruba_01972,"""olodo gidi ni bobo yi, shut up your stinking mouth if you don't understand yoruba ##url",Abuse,88
train_yoruba_01973,jẹbẹtẹ gbọ́mọ lé sanwóolú lọ́wọ́ inúu sanwóolú bàjẹ́ ìdí láperí domi nígbà tí ó gbúròó ìbọn ẹ̀rú ba láperí nígbà tí ó gbúròó ìbọn,Normal,129
train_yoruba_01974,"""jonas! you see yourself?! mumu , ozuor, otondo, ode, suganmu! boo boo the fool! #amenakhe""",Abuse,91
train_yoruba_01975,ẹ̀yin wà nípò ńlá ẹ fẹ́ fi bayé jẹ́ ẹ wà nípò ẹ̀yẹ ẹ fẹ́ sọ ọ́ di ti rírẹ́nijẹ ọ̀bàyéjẹ́ ni yín ìkà ni yín ọlọ́sà ni yín abàlújẹ́ ni yín ìlú tó báyìí ẹ̀rù kò bà yín láti ṣe ìpa nínú rẹ̀,Abuse,185
train_yoruba_01976,"""social media polling unit ti lule pi ##url",Abuse,43
train_yoruba_01977,"""soró soké weréy #endswat ##url",Abuse,31
train_yoruba_01978,"""olofo ni gbogbo yin ##url",Abuse,26
train_yoruba_01979,"""ówu elédùmarè lófi kìnnìún j'oba eranko nínú ígbo.  the lion in the jungle of politics. pol101. the encyclopedia of politics. the jagaban...2023 mon-shal-allah 🙏 @username #asiwajubat  #foragreaternigeria  #preidency2023 ##url",Normal,227
train_yoruba_01980,"""ur such an ungrateful goat, without nigeria, u are nothing. nigeria made u, oderinde, oloshi oloriburuku, arinidi, who even comes up with a dumb name aka?  afin oshi ##url",Abuse,172
train_yoruba_01981,aláké òdí ló ṣe ilé de baba rẹ̀ lórí ipò ọba asẹ̀ ni ó jọba lẹ́hìn tí aláké òdí wàjà asẹ̀ bí ikin ikin bí ìbejì tí orúkọ wọn ń jẹ́ ọbátúapá àti ọ̀pálápá ní àsìkò tí ọbátúapá yóò jọba ó ní wọ́n ní láti fi kẹ́hìndé òhun náà jọba ọbátúapá jẹ arẹ̀sà adú,Normal,249
train_yoruba_01982,"""@username can you imagine?if it were all those old fools,they wld have said the prosthetic leg would be bought for #500m because it will be brought from uk.awon oloriburuku gbogbo. #endsars #muhammadubuharimustgo #endpolicebrutalityinnigera""",Abuse,242
train_yoruba_01983,àyájọ́ ònìí ọjọ́ kẹ́ta láyé múrítàlá a dá ìpínlẹ̀ ògùn ó pé ogójì ọdún tí a dáa ọmọ mo kíi yín,Normal,94
train_yoruba_01984,èṣù wá ìyáa rẹ̀ kiri títí tí wọ́n fi ta á lólobó pé ìyáa rẹ̀ ti kú sọ́nà ọjà àjánrérémi àti pé ọ̀rúnmìlà ló ṣètò ìsìnkú rẹ̀,Normal,123
train_yoruba_01985,"""egbami 😏😏😏😏😏 abi this one want to be unfortune ni 😂 😂 olofo boi, omo iya oke db ##url",Abuse,86
train_yoruba_01986,"""@username weyrey agbako, ori igo ni oju olé. omo alé""",Abuse,54
train_yoruba_01987,ebi kì í pa igún dọjọ́ alẹ́ jẹ́ àpẹẹrẹ òwe afẹranko ṣàkàwé pa òwe mìíràn tí ó ní igún nínú ibeere yoruba,Normal,104
train_yoruba_01988,"""oloriburuku ni bobo yi se. i hope one of you beat him up one day. ##url",Abuse,72
train_yoruba_01989,"""@username ki ni eleyi sọ""",Abuse,26
train_yoruba_01990,ní olúfẹlá fẹ́ obìnrin mẹ́tàdínlọ́gbọ̀n lẹ́ẹ̀kan ṣoṣo fún ìsààmì ọjọ́ burúkú èṣù gbomi mu tí ológun àìmọ̀ kọlu kalakútà,Normal,119
train_yoruba_01991,children are the leaders of tomorrow awon omo rere biiyan omo rere leyin wa ola toju omo re ki won o le fun e ni isinmi olodumare ko ni fun wa lomo gba je n sinmiooo aseooo ireoooo,Normal,180
train_yoruba_01992,"""@username olayemi a. daniel, akpa ni baba àti ìyá to bi ę, werey alaso""",Abuse,72
train_yoruba_01993,obìnrin arẹwà ni ẹfọ̀n paradà dì ó kó sí aṣọ ọmọ èèyàn ó sì bọ́ àwọ̀ ẹranko sílẹ̀ sínúu ilé ikán,Normal,96
train_yoruba_01994,inú wọ́n dùn dé ẹ̀yìn ṣàmọ́sẹ̀gi lọ fámíá bí ẹ̀mí ìyá aláró covid fọ́n káàkiri bí òkòo rọ́bà dámilọ́lá ń wò sìì bí ẹdìẹ orí àba,Abuse,127
train_yoruba_01995,"""good morning everyone, olakunbi atobijuloluwa david @username (a wema bank staff at ijebu ode) was being kidnapped alongside a polaris staff on monday morning before quarry site along ibadan to ijebu ode on his way to work. ##url",Normal,230
train_yoruba_01996,"""@username ani, investigative journalist olofo ni e😅""",Abuse,53
train_yoruba_01997,àjànàkú ti ń dohun ìgbàgbé àgbọ̀nréré náà ńkọ́ àwọn jagunlabí inú igbó ti fẹ́rẹ̀ẹ́ pa ẹranko oníwo àrà níwájú àtàrí tán ẹgbẹlẹmùkù owó ni wọ́n ń ta ìwo àrà náà  eranigbe yoruba ayipadaojuojo,Normal,190
train_yoruba_01998,"""@username mo ní ọfọ̀ lọ́pọ̀lọpọ̀. ṣé ó lọ? #yoruba #incantation #bilingual""",Normal,76
train_yoruba_01999,"""@username gbogbo eleyi o neccestri""",Normal,36
train_yoruba_02000,"""shared delivery to iworoad/gbagi/olodo/iyana church.""",Normal,54
train_yoruba_02001,ọ̀pàpà paradà ó dèèmọ̀ gòdògbò taani ò mọ̀ pẹ́nu àgbà òṣèlú lèèmọ̀ ti ń gbó àgbà òṣèlú àgbà ọ̀jẹ̀lú,Abuse,99
train_yoruba_02002,"""opeyemi kadiri is the omo ale in this video harassing a young nigerian going about his business at gunpoint  @username ##url ##url",Abuse,131
train_yoruba_02003,"""earlier today, ogun state governor @username gifted five million naira and a house in ijebu ode, ogun state. ##url",Normal,115
train_yoruba_02004,"""alakori akada ni se lo nro ju koi koi🎵🎶""",Normal,41
train_yoruba_02005,ati awa kan ni oshodi ti a ko di ibo lanaa o,Normal,44
train_yoruba_02006,bí o bá jẹ́ mùsùlùmí tàbí krìtẹ́nì jìnà sígbó réré máà sún mọ́ ipò ọba ẹ̀sìn yàtọ̀ sí ìṣẹ̀ṣe ìṣèṣe ni ọba ìṣèṣe ni àpèrè ọba ìṣẹ̀ṣe ladé orí ọba,Hate,144
train_yoruba_02007,"""@username haaaaaa!!! mo sese wa mo pe eleyi ti fo'nu. eskiss ma, e sick""",Normal,73
train_yoruba_02008,obo do re okete do mi mi pepeye mi mi rel,Normal,41
train_yoruba_02009,o seun pupo mo it keko to ye kooro lori idaabobo lori ayelujara,Normal,63
train_yoruba_02010,fún odidi ọdún mẹ́rìndínlógún ni wọn ti fi àwọn òṣìṣẹ́ feyinti yìí silẹ láti kú bẹ́ẹ̀ àwa ní a ní eto ọ̀rọ̀ ajé tó tóbi julọ ni ile áfíríkà tí a sì ń gbà owó goboi lórí títa epo roobi ṣùgbọ́n nípa nínà owó ìlú pẹ̀lú ètò àwọn ènìyàn wonyi tí ń rí owó wọn gbà,Normal,257
train_yoruba_02011,"""olófo ni gbogbo yín. enkr ##url",Abuse,32
train_yoruba_02012,inú wa dùn láti kéde pé àwọn wọ̀nyí ni àkọ́yàn nínú wọn ni a ó ti yan àwọn márùnún tí yóò gbé gbá orókè nínú ìdíje àtẹ́l,Normal,120
train_yoruba_02013,"""àwọn alakori  bí tie wọn takiti ṣeré. wọn leri leka wọn re mi lépa, asán bánsa òfo ojo kejì ọjà a. arabaribi aribirabata ajaabale ẹ má kan sára. ó kú ó kú ní iban ń ro  ẹ sì má to ara. oro mi jọ bí ò wé ologbo lólè yé oro mi jọ bí asamo fà wọn tó gungi koja èwe. ##url",Abuse,269
train_yoruba_02014,"""@username thank you kaffy😂😂😂 ọmọ werey tan nan gbọrọ""",Abuse,54
train_yoruba_02015,"""ole nla ree. awon eleyi gangan ni won pe ni hide-out 😂😂😂 ##url",Abuse,63
train_yoruba_02016,ẹ̀bùn edùmarè ni ọmọ⠀ ẹ̀rí ìfẹ́ rẹ̀ sí wa ni wọ́n⠀ èdùmàrè à ń bẹ̀ ọ́⠀ bá wa wo àwọn èwe yè⠀ fi wọ́n fún àwọn tí ń wojú rẹ fún ẹ̀bùn wọn⠀ má ṣe jẹ́ kí wọ́n kú mọ́ àwọn òbí wọn lọ́wọ́⠀,Normal,183
train_yoruba_02017,"""oloriburuku ni bobo yen se oloun ##url",Abuse,39
train_yoruba_02018,"""*ẹranko tó ya wèrè bí ẹṣin ò wọ́pọ̀: ẹṣin fi ọmọ rẹ̀ sílẹ̀ ó ńgbé ọmọ ọlọ́mọ kiri.   not many animals are as stupid as the horse: it left its offspring unattended and carried those of others around.""",Normal,200
train_yoruba_02019,igi àko náà ni igi ògùrọ̀ láàńbẹ́ náà ni ìjímèrè  náà ni pẹ̀ǹlẹ̀pẹ́  a ajá b kìnnìún d ìkòrikò  ibeere yoruba,Normal,109
train_yoruba_02020,"""@username you are a perpetual lier. you have always look for downfall of others but this time around you have failed, fell and will never rise again. àgbaya ti o tole, ọmọ ale yorùbá, iran igbo. ##url",Abuse,201
train_yoruba_02021,"""gbogbo yin ti ya werey ##url",Abuse,29
train_yoruba_02022,gẹ̀lẹ̀dẹ́ tí àwọn ọmọ ìyáa wa láti ẹ̀gbá tí àwọn ọmọ ogún bìnrin dahomey kó lẹ́rú gbé wọ bẹ̀nẹ̀ àwọn ọmọlúwàbí tí ó jẹ́ ẹ̀gbádò ń bẹ ní bénin dòní,Normal,146
train_yoruba_02023,"""@username woma timumi sowo lataro  emi mi fe bo, oluhun nio je ati jo bura wa daada 😂😂😂 emi gan ya werey mowon lowo""",Normal,117
train_yoruba_02024,"""@username they even locked their comment section and dm too  olóríburuku @username """,Abuse,85
train_yoruba_02025,ilu gangan lati iwo oorun guusu jẹ ohun elo orin ti a n lo lati soro o da lori iṣẹlẹ naa o nilo awọn ọgbọn pataki lati iran kan si ekeji ati pe o nilo oye ti ede lati mo oun ti ilu na n so,Normal,188
train_yoruba_02026,"""ori eyin mejeji ti daru. ##url",Abuse,31
train_yoruba_02027,"""pelu amber, pelu ember, oluwa je ko ma lo forever, saytheycallmesg ni oba lamba. i go by the revolution of the “state government”.""",Normal,132
train_yoruba_02028,alakikanju ọlọ́pọlọ pípé àti olódodo ọ̀dọ́mọdé ni yẹmí jẹ́ nínú ìtàn àròsọ yìí tí kọ́lá àkínlàdé kọ kíni ojú rẹ̀ rí nípa,Normal,120
train_yoruba_02029,"""oct 29 2013, folashade was crowned the iya oloja general of markets. but some complained of her age. she was too young to be the iya oloja. some claimed she was only 31 then. she was later accepted and her reign has brought more peace, according to market women/men.""",Normal,268
train_yoruba_02030,"""one of the reasons i like using yoruba for some expressions is because it carries a loud exclamation.  example is ọmọ àlè. not that i'm implying ó ehen ##url",Abuse,158
train_yoruba_02031,"""@username 😂 😂 😂... awon ti eleyi deep.... ojaan""",Normal,49
train_yoruba_02032,"""he has no house   except the ""houses"" in kaduna and daura  ori yin ti daru sir #apcprimaries""",Abuse,94
train_yoruba_02033,"""if you like, tell me asiwaju is pablo escobar’s great grand father, on that election day, na for broom me and my entire family  go still put our thumb print . if e pain you, lagoon and river niger are closer to you . awon ómó àlé jàtíjàtí""",Abuse,240
train_yoruba_02034,"""@username oloriburuku say na crime for someone to go against your candidate ni?? ayie ti baje danu oloshi omo jatijati""",Abuse,120
train_yoruba_02035,"""rederede po lowo eyin omo wal-asr yii sha. ewo tun ni vabbing😫""",Abuse,64
train_yoruba_02036,Omo ale ni bobo yi,Abuse,18
train_yoruba_02037,"""@username oloribu ni e se werey 😂😂😂""",Abuse,37
train_yoruba_02038,olóko ń sun kún oní igba ewùrà ló nù ní ódẹ̀ òhun ará ilé mi ní òhun ò loko bẹ́ẹ̀ lòhun ò ká ewùrà ará ọjà ń pariwó wọ́n ní èrè ọjà ò délẹ̀ kó tó tú ará ilé mi ní ẹni bá lọ́jà ní káasọ̀ ka ewì náà tán ni,Normal,203
train_yoruba_02039,"""@username oloriburuku.. senseless goat""",Abuse,40
train_yoruba_02040,"""baba 70 happy birthday to you grandpa alhaji chief tunji saraki a k.a iba wale omo ijebu ode ajagba nura keep on ageing omo olojoibi keep on living successful in your new age sir @ nexthought production &amp; services ##url",Normal,224
train_yoruba_02041,"""oponu êranko is sueing ogbeni o ni sense aje ##url",Abuse,51
train_yoruba_02042,"""weyrey ni ohun le explain omale oshi  😂😂😂 ##url",Abuse,48
train_yoruba_02043,"""awon to ni e mumu ##url",Abuse,24
train_yoruba_02044,"""@username ori eyin mejeji ti buru. eyin eranko ikeji aja elenu yama yama""",Abuse,74
train_yoruba_02045,mo kí olóyè àwòrò ṣàṣà kú ewu ọjọ́ ìbí ẹ̀mí yín tó ṣe ọgọ́rin ọdún á ṣe ọgọ́jọ láṣẹ èdùà,Normal,88
train_yoruba_02046,"""@username chelsea lúlẹ̀""",Hate,25
train_yoruba_02047,ògbólógòó agbábọ́ọ̀lù gidi,Normal,26
train_yoruba_02048,èdùmàrè fún wa lómìnira tòótọ́ gbà wá lọ́wọ́ òmìnira àfẹnuní gbà wá lọ́wọ́ òmìnira oríahọ́n gbé nàìjíríà kúrò nínú omi,Normal,118
train_yoruba_02049,"""ọmọ oloja of lagos. orèmi olówó eko ##url",Normal,42
train_yoruba_02050,"""that madman who is always quick to insult the obedients have not said anything about this drug case. it’s all crickets, but na them want the best for the country.   oloshi alatenuje mashanfani omo irankiran.""",Abuse,209
train_yoruba_02051,a ti ngbàdúrà fún ọdún méjìléláàádọ́ta báyìí ọdún kíní ni ọlọ́run ti dáhùn àdúrà eti wa ló di,Normal,93
train_yoruba_02052,"""eleyi ti ka philosophy s’odi…😂😂😂 ##url",Normal,39
train_yoruba_02053,They never tell you that anyone Pa Adebanjo supported always Lule! You’re about to Lule on Saturday. Under CRV.,Abuse,111
train_yoruba_02054,"""@username omo ale ni maa n fi owo osi juwe ile baba e. awon omo irankiran ti oba won gan o jo loju.""",Abuse,101
train_yoruba_02055,"""ekedc happened yesterday and someone on the street started running down the street shouting  “won ti muno lo o, wahala wahala wahala” 😂😂😂  my mother who didn’t understand was like, tani werey toh bosi street😂😂""",Abuse,211
train_yoruba_02056,"""ah... ogun de ma pa e ni. e ni kure. oloriburuku omo ale ##url",Abuse,63
train_yoruba_02057,"""weyrey lo poju ninu gbogbo yin. 🤌🏾 ##url",Abuse,41
train_yoruba_02058,"""lavonne mama representing in ijebu ode.....this my gele na im teni the entertainer dey sing about lol.😉.....ogaju ti e lo...🤣🤣🤣 or whaddaya think??  #lavonnecuisine  #bosslady  #gele  #plussizequeen  #abenieleja… ##url",Normal,219
train_yoruba_02059,"""the old fool empirejabulani_official naa mumu old man @ ofiki, oyo, nigeria ##url",Abuse,82
train_yoruba_02060,"""awon eleyi ti ya werey faa !  😂😂😂😂😂 ##url",Abuse,42
train_yoruba_02061,awọn ọna meji apá a ṣe awọn ipinnu ti a ṣe a ni ominira lati yan ohun ti a fẹ ọna wo ni a yoo lọ ohun ti a yoo gbagbọ,Normal,117
train_yoruba_02062,ọmọdé kékeré ni ọjọ́ orí rẹ̀ ò lè ju ọdún mẹ́wàá sí méjìà lọ wèrè ni mo rí i lẹ́bàáa títì ńgbàa mo rè é ra sèré mo kó àánú rẹ̀,Abuse,126
train_yoruba_02063,"""maale mo fe ra mango…  she giving me bombastic eye look “mango eleyi o shey eyi ti o ma ra ti o ni san’wo oo, owo re, mango re ni oo, oshey ojo monday o”  shey this woman dey whine me 😂😂 emi a whole shareholder""",Normal,212
train_yoruba_02064,"""@username if you had made it in life it would have been better .. omoale jatijati""",Abuse,83
train_yoruba_02065,sùgbón a tún le so wípé wèrè la fi ń wo wèrètweetyoruba,Abuse,55
train_yoruba_02066,"""ẹwà werey wa ni owo eyin omo ti eh ni rán yi sha ##url",Abuse,55
train_yoruba_02067,a ò mọ̀yí ọlọ́run yóò ṣe kò jẹ́ ká bínú kú owe yoruba,Normal,53
train_yoruba_02068,"""ìwé òwe 12:15 ọ̀na aṣiwere tọ li oju ara rẹ̀: ṣugbọn ẹniti o fetisi ìgbimọ li ọlọgbọ́n.  the way of a fool is right in his own eyes: but he that hearkeneth unto counsel is wise.""",Normal,179
train_yoruba_02069,kí ìbàdàn tó di ibi tí àwọn ológun tó pààgọ́ sí tí wọ́n wá padà sọ di ìlú ológun àwọn ọmọ ìpáǹle ọ̀daràn ìsáǹsá pẹ̀lú àwọn tí wọ́n lé kúrò ní ìlú ló ń gbé ní ibẹ̀ awon ọ̀daràn náà ma lọ sí oko olóko lọ jí ohun ọ̀gbìn wọn,Abuse,220
train_yoruba_02070,"""lmaooo omo oshi jatijati.""",Abuse,27
train_yoruba_02071,"""@username ekun ati oshe aba iwo pelu awon ara ile re tile toko  iya oje tiyin  oshi oje tiyin  ibanuje aje tiyin  eyin oloriburuku alatenuje, won titori suya bawon gbe oki lol kaduna""",Abuse,184
train_yoruba_02072,ton bá ka ẹ mọ woro woro odi woro si woro woro èmi wọn wá mi ni gboro gboro tọju korò ju o me i no dey jisoro na hin you see me solo láti kọrọ sigboro down to ikorodu o,Normal,168
train_yoruba_02073,"""absolute animals! eranko ni gbogbo won ##url",Abuse,45
train_yoruba_02074,"""chai eleyi ti ya werey ##url",Abuse,29
train_yoruba_02075,ìran gàmbàrí ló kó ẹṣin wá ojúọjọ́ọ ti wa níwọ̀oòrùn gúúsù níbi ò fi bẹ́ẹ̀ dára fún ìsìn ẹṣin mọ́là ní í ṣètọ́jú wọn itandowe yoruba,Hate,132
train_yoruba_02076,"""wahala ni eleyi ooooo""",Normal,23
train_yoruba_02077,no real love ibi ta ba yan ni ese gbe ni lo obo mi den lagun irun ara ni ko je ka mo,Normal,84
train_yoruba_02078,àwọn òrìṣà yorùbá àti àwọ̀ tí a mọ̀ mọ́ wọn ifáọ̀rúnmìlà funfun èṣù pupa àti dúdú ọ̀sun funfun ṣàǹgó pupa àti funfun ọya pupa yemọja funfun ọbàtálá funfun,Normal,154
train_yoruba_02079,ọmọ ìyá ni ẹkùn tòun àmọ̀tẹ́kùn akátá ìyẹn panther lédèe gẹ̀ẹ́sì ìran tiger kì í ṣe ẹranko ẹlẹ́jẹ̀ gbígbóná tútù ní í ṣe ó ti pẹ́ tí a ti ń pe ọkà ní ọká tí a ti ń fi òjó pe òjò tí à ń pe bàbá ní bàbà,Normal,200
train_yoruba_02080,ọdẹ ni òṣóòsì ọfà àti ọrún ni ògbójú ọdẹ yìí ń fi í ṣọdẹ kò tàsé ẹranko rí ni a fi ń kì í ní ọdẹ atamátàsé,Normal,106
train_yoruba_02081,"""@username please this is not the essence. gbogbo eleyi o necessary. haba""",Normal,74
train_yoruba_02082,"""ọmọ àlè játi-játi ni ##url",Abuse,27
train_yoruba_02083,"""olodo of the year. ##url",Abuse,25
train_yoruba_02084,"""eleribu ni eleyi o ##url",Abuse,25
train_yoruba_02085,"""11. pa òwe kan tí ó dá lóríi ẹranko, fún àpẹẹrẹ : ọ̀rọ̀ tó ń pa olóko lẹ́kún ni àparò fi ń ṣe ẹ̀rín rín nínú igbó.  #ibeere #yoruba #owe""",Normal,138
train_yoruba_02086,"""talented omo werey ti 1xbet baje lake yi""",Abuse,42
train_yoruba_02087,ki a máa ji ní gbé pápá àwọn ọmọ kékeré ti wọn wa ni ilẹ ìwé je òun ti o burú ijọba eko gbọdọ jẹ awon ẹni afurasi ni ìya,Normal,120
train_yoruba_02088,"""olofo leleyi you wan try this for ijora boys ##url",Abuse,51
train_yoruba_02089,èwo nínú àwọn ọba wọ̀nyí ló kọ ìwé síjọba gẹ̀ẹ́sì nía ọba adéyẹmí b ọba síjúwadé d ọba ẹṣìnlókùn ibeere yoruba,Normal,110
train_yoruba_02090,"""turbaned of new imam of al ayu central mosque omowumi olodo ibadan maolana sheikh abdul rahman hamada rufai olayinka ajao alkaolacky @ ibadan, nigeria ##url",Normal,157
train_yoruba_02091,ọ̀pàpà paradà ó dèèmọ̀ gòdògbò taani ò mọ̀ pẹ́nu àgbà òṣèlú lèèmọ̀ ti ń gbó àgbà òṣèlú àgbà ọ̀jẹ̀lú   atelewo yorubaliterature yoruba politicians,Abuse,145
train_yoruba_02092,"""odé ni unku ijebu yii 😂😂😂 my big bro of life !! ##url",Abuse,54
train_yoruba_02093,ẹ̀yìn wọn lélẹ̀ kí wọ́n wá jábọ̀ fún òhun ní àfin àwọn òjíṣẹ́ tí wọ́n rán pàdé àwọn olórí ogun tí wọ́n sì wí fún wọn pé àwọn òjíṣẹ́ ọba ò fi àwọn pe ǹkan àwọn sì ti yanjú wọn dànù ọba aólẹ̀ fẹ́ kí wọ́n wọ ọ̀yọ́ kí ó lè ríbi kọ àfọ̀njá àti,Normal,238
train_yoruba_02094,bí ogun ti jẹ ìlú òwu run láti ọwọ́ àwọn ọmọ ogun àpapọ̀ ifẹ̀ àti ìjẹ̀bú tí àṣẹ sì wà wípé ẹnikẹ́ni kò gbọ́dọ̀ gbìyànjú láti gbé òwu dìde mọ́ arákùnrin kan ní ọdún tíí ṣe akínyẹmí ọ̀kan nínú àwọn ọmọkùnrin bólúde ìbàdàn lọ kọ́ ilé gbígbé sí,Normal,240
train_yoruba_02095,ní àtijọ́ ní ọ̀yọ́ ilé wọ́n ma ń lọ sí ogun ní ọdún méjì sí mẹta láti gba ilẹ̀ mọ ilẹ̀ tí wọ́n ti ní àwọn ọmọ ogun ọ̀yọ́ kì í lo ìbọn ní ojú ogun wọ́n ma ń ṣe ọdún bẹrẹ láti fi ìdí ìsinmi múlẹ̀ fún ọdún mẹta ní ìlú,Normal,214
train_yoruba_02096,Where's the infrastructure? In Lagos? Lori iro!!!,Abuse,49
train_yoruba_02097,"""1000 ko... awon olofo! ##url",Abuse,29
train_yoruba_02098,ọba tí kì í fẹ́ gba ìmọ̀ràn irú wọn kì í pẹ́ fi ẹsẹ̀ kọ any king who despises wise counsel hardly takes long before stumbling no one knows it all be humble to learn from anyone to spurn good counsels is to expose oneself to avoidable errors,Normal,240
train_yoruba_02099,"""@username this is the statement you made that will put you to prison forever.. sebi you be warrior ba.?  you go shalaye tire..  oloriburuku oloshi elenu ja wire. ##url",Abuse,168
train_yoruba_02100,"""omo ale ogun ota kill you ##url",Abuse,32
train_yoruba_02101,"""@username ara eyin omo ale yoruba tan wi naa re🙄🙄 oloshi elenu jęgbę jęgbę""",Abuse,76
train_yoruba_02102,"""after 12 years of fake progressive, osun people have finally chased away bat and his minions.... that is to say osun ti bawa gbe wan lo, wan si ti lule!!!! #konirewa  #obidient are you gingered for 2023??? let me hear you say awu awu awuuu  #davido #osundecides #osundecides2022 ##url",Abuse,285
train_yoruba_02103,"""oro arsenal da bi ti olowo ba gba iyawo ole…😭😭😭""",Abuse,49
train_yoruba_02104,"""olofo lobinu ologo, abeg ignore him. ##url",Abuse,43
train_yoruba_02105,"""ẹranko ẹranko abìwo 🐂🦌🐃🐄🐗🐏🦏 ẹranko abìyẹ́lápá 🐦🦆🕊️🐔🐓🦆 ẹranko omi 🐙🐬🐟🐠🐡 ẹranko afàyàfà 🐊🦎🐌🐍 kòkòrò 🦋🐛🐜🐞🕷️🐝🦟  #yoruba #learnyoruba #language #inyoruba ##url",Normal,155
train_yoruba_02106,"""omo oba dapo 𝓐𝓫𝓲𝓸𝓭𝓾𝓷  has been officially declared by inec  eleyi of ogun state congratulations 🎉👍 ##url",Normal,105
train_yoruba_02107,ẹ̀rínkẹ́rìnín ni asínwín ń rín ìdìkudì ni wèrè ń di ẹrùu tirẹ̀ ìwọ làkáṣègbé  máa rẹ́rìnínkẹ́rìnín ìwọ tàmẹ̀dù máa,Abuse,114
train_yoruba_02108,"""@username thank goodness she lost it😂😂😂😂. oloriburuku omo ale ni girl yi 🗣️🤣🗣️""",Abuse,80
train_yoruba_02109,ó mà ṣe o orílẹ̀èdè tí ọlọ́run dá lọ́lá,Normal,39
train_yoruba_02110,ìyanu tun tí ṣẹlẹ̀ to ṣe odidi fọnran oríṣiríṣi mẹta síta lo tún ti ṣàìsàn lójijì nígbà tó bo sọwọ ọlọ́pàá kò sí ẹnì tó yé ooo bóyá awada kerikeri mi rèé óò láti ọwọ senato,Normal,172
train_yoruba_02111,"""awon omo ale ni won mafi owo osi ju we ile baba won.odun egun ma to tan,omo alaagba,a fi owo ra akara lati fi je eko'.mi ori ibi ti omo gambari ti bu abacha,ibb, buhari ri.sugbon awon omo odua aletenuje wa ma soro sala solo si obj.ojo eleya yin fe e de oju wa lo mase.awon oniranu ##url",Hate,287
train_yoruba_02112,"""alhamdullilah baba 😂😂😂😂  e ti lule 😂 ##url",Abuse,43
train_yoruba_02113,"""book 1bedroom fully serviced apartment for short stay and long stay  📍lekki phase 1  n50,000   #congratulationsobidatti section134 #tinubulshere #davido ip- 1, 125,400 rccg rivers 25% of fct national collation center sanwo olu olodo #inecelectionresult nweke yoruba ##url",Normal,272
train_yoruba_02114,"""oloriburuku maashafaniyin gbogbogbo, werey niyin o, (#iyenphuungbel-iyen#)!!!""",Abuse,79
train_yoruba_02115,èyí ti já irọ́ àwọn òǹpìtàn èké tí ó sọ pé òkèèrè ni a ti mú owó ẹyọ wọ ilẹ̀ adúláwọ̀,Abuse,85
train_yoruba_02116,"""2020 make way lamba omo_ekpeye done come happy new year to all my fans i love you all ♥️♥️♥️ . . #akcanchiawathisyear . #efizyice #omo_ekpeye #makewaylamba #shaku_shaku @ lagos, nigeria ##url",Normal,192
train_yoruba_02117,olódùmarè agòtún tó dá ewéko àti ẹranko gbogbo mọ ìdí tí ó fi dá wọn bẹ́ẹ̀ èwo ni ti àfikún àyọkúrò àti àdàmọ̀dì àwọn oúnjẹ wọ̀nyí nítorí owó àwọn onímọ̀ ìjìnlẹ̀ ń fa àìsàn tí kì í sàn bọ̀rọ̀ sí wa lágọ̀ọ́ ara,Normal,209
train_yoruba_02118,"""àwọn ọmọ àlè jati játi.... ari tẹ́nì mọ wí afi àpáàdì bo tiẹ̀ mọ́lẹ̀ ##url",Abuse,75
train_yoruba_02119,"""ko ni ra igba fun e o de ma ya werey ni  oloriburuku ##url",Abuse,59
train_yoruba_02120,"""“iyaa! iyaa ti fę fo oju anybody, ebi ti fę lu aiye won fo…. ebi ti ya won ni werey” 😭🤣🤣🤣 in oba solomoni’s voice ##url",Abuse,120
train_yoruba_02121,"""@username we know why you didn’t support him. stop disguising, oloriburuku omo ale.""",Abuse,85
train_yoruba_02122,"""awa na ti fine ri,ole lo ji iphone wa lo ##url",Normal,47
train_yoruba_02123,"""why do people behave like this? we gave you netflix password, you saw guest profile there o, but no, you went to my personal profile to mess up my timeline with stupid indian movies and series🤦🏾‍♀️ one even tried to change password sometime ago. irú ìwà burúkú wo nìyẹn?😡😡""",Normal,274
train_yoruba_02124,"""this iyoma is a sly, she sly her mother, omo ale jatijati  #amunbroken""",Abuse,72
