id,tweet,label,length
train_igbo_01403,@username ofeke amaghi mgbe ekere nku ukwa.,Normal,43
train_igbo_01404,@username nwaanyi bekee imara mma ðŸ˜Š,Normal,38
train_igbo_01405,@username nwanne hapu ndi ara twita slay kwin. ndi ofe mmanu che na obu ha nwe entertainment.,Hate,93
train_igbo_01406,"we no deny ""@username : ndi usa be like. ""@username : ka anyi jewee ibiam!! ""@username : ibiam girls can coooookk """"""",Abuse,118
train_igbo_01407,@username apart from @username the rest nwere ọnụ ọjọọ die.. 😅 😅 😅 😅 😅,Abuse,70
train_igbo_01408,"@username ịwụ otele with a lot of sh^t!  legodi anụmanụ ana akọ ofu ọ na-akọ ọzọ. zuzupu ebe a, onye iberibe!",Abuse,109
train_igbo_01409,hahahaha doors of criminality and lies onye oshi di ka gi ##url,Abuse,63
train_igbo_01410,"the igbos say: ọkụkọ chefuo onye furo ya odu na udu-mmiri, udu-mmiri ọzọ na-abịa.  the message: do not bite the hand that feeds you.",Normal,132
train_igbo_01411,"@username 😂 😂 😂 😂 😂 😂 😂 i ji key beem? nyà, m nọkata mkpọpere onye ori ụzọ! biko, don't joke with such things, obele ife na ewe m iwe! 😂 😂 😂",Abuse,140
train_igbo_01412,"@username u will d!e a shameful d,eatth. onye ekpenta",Abuse,53
train_igbo_01413,@username ewu awusa..who is ur slave master? nkita ara..si ebea puo osiso,Abuse,73
train_igbo_01414,@username afo anu a osi ebe maputa.  unu akowaziri ya ofuma na anyi kwadoro akwado.  ndi ofe mmanu eehh,Hate,103
train_igbo_01415,@username agadi n'agwo ofe....nkita ara!,Abuse,40
train_igbo_01416,"@username biko ònye weta mmanya nya supply yá anụ otita dị kà anụ nchi, mgbada, ewu pepper soup, ma ọbụ original anụ nkịta eji ezigbote utazi gwọọ 😋😋😋 chaii 🙆‍♂️",Normal,161
train_igbo_01417,"hian nnekwa zebra ndi zambia rt @username : ewu congo!""@username : (˘̯˘ ) (˘̯˘ )( ˘˘̯) ole rt ... ##url",Abuse,103
train_igbo_01418,she is an onye ime ezi ibe m ##url,Abuse,34
train_igbo_01419,"@username nsogbu dịkwa, ọsọ a bụ nke onye maara nwanne ya, ya kpọrọ wee na-agba niihina agwọ nọ n'akịrịka.",Normal,106
train_igbo_01420,@username make english sef rest onye ọ bụla na-asụ asụsụ nne gị,Normal,63
train_igbo_01421,@username kitikpa gbagbuo gi ebea....will you zuzu-out from here.,Abuse,65
train_igbo_01422,@username ur ma**ma is a born akwunakwuna akwunakwuna from birth🤣🤣🤣🤣leekwe iru gi😂bastard iru gi dikwa ka iru im*bec*ile🤣🤣go &amp; ask ur ma**ma onye ashawo onye nna gi bu😂😂😂nne gi bu keziah ana eke ikpu..nwa bed warmer🤣 🤣may amadioha swallow u &amp; ur ma**ma smelling toto there..ewu,Abuse,285
train_igbo_01423,"@username ezi okwu ka ikwuru, ezi gbo nwa afor. hapu ofeke na maro ife akwukwo na ko.",Abuse,85
train_igbo_01424,"chief kaa ịgbà lile, odigi nfe, nna wo si, ntị anụ ife awụ gị ma ọha elege obaa ##url",Normal,85
train_igbo_01425,"for money or doing sex work is now the reason for ritual killing? and if they stop, ọgwụ ego anaa??unu dị ezigbo afọ njọ. does this come of as surprising or disappointing? no. because unu ma ndị a. they’re your men dem. your guys butelu ike. ndị doings. ‘dorime gang’.(10)",Abuse,272
train_igbo_01426,@username lmaooooo onye agwu,Abuse,28
train_igbo_01427,@username ndi akpịrị ego ụmụ ekwensu writers,Abuse,44
train_igbo_01428,@username onye mgbu..ajọ nwa a bụrụ ọnụ,Abuse,39
train_igbo_01429,"@username ezigbote onye mgbu o, i keep wondering who listens to him. dude is trying so hard to ride on mnk back to gain popularity. makachi umu otu ma obu umu aba nweta this man aga apia you 2by2 na azu olu",Abuse,206
train_igbo_01430,ọkwá maka ndị akpịrị ogologo. #freennamdikanu ##url,Abuse,51
train_igbo_01431,my president peter obi okwute ##url,Normal,35
train_igbo_01432,@username ezigbo onye ọgwụ ego 😂,Abuse,32
train_igbo_01433,@username 😅😅😅 @username sị nọọ akakpọ mmụọ. ọnụ ọjọọ 🤣🤣,Abuse,55
train_igbo_01434,"@username ofeke your bio reads dubai, kitikpa gbagbuo gi there",Abuse,62
train_igbo_01435,@username ajị ọtụ nne gị shigbukwe gị there.  defeatist mentality is far more better than the slave mentality that you have. anụ ọhia nwụrụ anwụ!,Abuse,145
train_igbo_01436,@username enyiaa kedu ka e ga esi ekwu okwu ahu ka onye iberibe ... how can you say his beautiful relationship will “ end in tears “ . that’s a joke to the extreme even if it was . mee ka nwa afo igbo azuru azu emezila ka ndi ugwu 👍,Hate,232
train_igbo_01437,@username ezigbo onye aghụghọ.,Abuse,30
train_igbo_01438,you are using her abuse as a gotcha?  kitikpa gbagbuo gi ruo oku mmuo! ##url,Abuse,76
train_igbo_01439,agadi nwoke na agwo ofe 😒😒😒🌚 ##url,Abuse,34
train_igbo_01440,"""ị mara asụsụ niile dị n'ụwa mana ị maghị asụsụ ndị be nna gị ma ọ bụ nke ndị agbụrụ gị, ị mere onwe gị ohu "".... ọkammụta ngugi wa thiong'o ##url",Normal,146
train_igbo_01441,every street in abia is having a street carnival into the night coz alex otti won. congratulations obidients  ikpeazu soludo enugu prof. nnenna oti peter obi okwute ##url,Normal,170
train_igbo_01442,"onye ti gi aka no onu?""@username : anuofia. efulefu. onye nzuzu.""",Abuse,65
train_igbo_01443,@username onye mgbu bu onye mgbu,Abuse,32
train_igbo_01444,@username nne gi rie nsi,Abuse,24
train_igbo_01445,@username kedu onye mgbu na-akø that mense?..ndi amusu akalia n'ogbe..,Abuse,70
train_igbo_01446,ndi ofe mmanu bikonu ##url,Hate,26
train_igbo_01447,@username zugbukwa onye gi n'ike onye oshi ‼️ zuzughariwa na twitter ekwensu ‼️,Abuse,79
train_igbo_01448,"rt @username : posted a new song: ""onye agwu ft. shuley dee "" ##url #music",Normal,74
train_igbo_01449,"@username mechie onu, onye iberibe. nzuzu gi kariri akari",Abuse,57
train_igbo_01450,@username nwanne okwu gi kwu oto! umu agafu na amaghi ihe.. soso isi nsi nama ndi awusa ha na-eri ka ha na-acho. ofu nkpuru ihere adighi na-anya onye ofe mmanu. ndi aburu onu ka ha bu! nekwa anyi! nee #biafra! nwanne m deje keteke! #biafraexit #ipob,Hate,249
train_igbo_01451,"@username otego m kwuwere na nsogbu ndi igbo abughi goomenti etiti, ndi ugwu na ndi ofe mmanu. anyi bu nsogbu anyi. ufodu ndi igbo ahughi onwe ha na anya.",Hate,154
train_igbo_01452,@username lee otu isi ede asusu ndi nnanna gi. ihere ona emekwa gi?,Normal,67
train_igbo_01453,@username i bu ezigbo ewu!,Abuse,26
train_igbo_01454,"while you argue isi ọdụm and isi agụ dress, remember, there is isi nkịta, isi mgbada and isi buusu.  🤣🤣🤣🤣",Normal,105
train_igbo_01455,"@username inwere time agwa dị mugu okwu...guy, oburokwanu okwu n'ile kwesịrị ọsịsa, rapụ the nkịta ara ka ọgbọba for nothing!   #asụsụigbobụorgasm  makachi!",Abuse,156
train_igbo_01456,@username the one obi payed you nko? ewu,Abuse,40
train_igbo_01457,"lenu ha!""@username : ha noo ya ooo!@username : bhahaha missjay_u: amakwam na ndi akpiri ogologo anoghi here ""amchizzy: abacha is ready missj""",Abuse,141
train_igbo_01458,@username ewu in advance 😹,Abuse,26
train_igbo_01459,@username mechipu gi eze ule gi nwoke m..,Abuse,41
train_igbo_01460,an irremediable and incurable coward @username who was and has been telling lies and stealing public monies.. ekwensu and thief like his foolish father. onye oshi onye oshi onye oshi onye oshi onye oshi onye oshi onye oshi onye oshi onye oshi. ##url ##url,Abuse,255
train_igbo_01461,@username is that all you've got?  in your twisted mind you've killed me it's obvious na i bu nkita ara mana enweghi m efe gi ahula m ginwa but onye di ndu  useless specimen of a man,Abuse,182
train_igbo_01462,aturu ofia! lool..rt @username : @username is d biggest ewu!! isi nkita!!,Abuse,73
train_igbo_01463,@username who told you ??? onye agwu?,Abuse,37
train_igbo_01464,@username onye ọgwụ! 😂❤️,Abuse,24
train_igbo_01465,@username alaye je mụta asụsụ ọzọ tupu ị buru nzuzu gị bịa ebe a. anụ ọhịa. kịtịkpọ tagbuo gị abụ ebe ahụ,Abuse,105
train_igbo_01466,lmaort @username : @username nnenne gi for aba,Normal,46
train_igbo_01467,"@username boy bu onye oshi, anini is his name",Abuse,45
train_igbo_01468,@username ọkwa anyị na a defendị ya kita... eche m na ndị french or mandarin ghara ịbịa defendị a ya! the guy bụ ezigbo onye mgbu! ##url,Abuse,136
train_igbo_01469,@username onye ori ka obu,Abuse,25
train_igbo_01470,@username onye juu gi  ?,Normal,24
train_igbo_01471,"who knows her self,  obukwanu ara choro igbadi agadi nwanyi a. onye mgbu ka obu @username ##url",Abuse,95
train_igbo_01472,ndi nzuzu ebidogo!  ezibida.  onye apari chineke ga akpo oku.  kitikpa ga afa agbachapu gi na ndi ozo anya.  ewu ogboro. ##url,Abuse,126
train_igbo_01473,@username i knew it na ị bụ ajọ nwa. you had to go to ph to showcase your talent,Abuse,80
train_igbo_01474,"@username dede'nne, the guy is 'onye mgbu' 😂 😂 😂",Abuse,48
train_igbo_01475,"@username nne gị na nna gị wụcha atụrụ, election will hold in south east, go and hug transformer.",Abuse,97
train_igbo_01476,onye agwu ft. shuley dee by weird mc ##url,Abuse,42
train_igbo_01477,@username ụmụ-ada&amp;biafran women in gen shoulddecisively address jezebel nelly ọfọ egbuola ya&amp;co ajọ ụmụ nwanyị whobetrayed #lordmnk 4believing inour women's abilities to deliver&amp;put it in actionbyhavingthem appointed...likesof ajọ nwanyị nelly would criticised non women inclusive,Abuse,292
train_igbo_01478,"stop -__- ""@username : onye ala... 😜😜rt @username : lmao -_____- ""@username : lmaooooooo! onye nzuzu @username """"",Abuse,113
train_igbo_01479,@username onukwu..ezi bida..dirty thing..owu ajoka biko..tufiakwa..alili egbu gom ebe nne na nna gi no..usu 🦇,Abuse,109
train_igbo_01480,"@username nne gi na ekoeko, nna gi na ekoeko. stupid fool!!!",Abuse,60
train_igbo_01481,"ezi nwanyi dị ụkọ. ihe dị mma ka chineke ne nyé.... gbazaa queen  ome kọ ó marọ ife , mana oji kwa aguba. samson nụrụ ajọ nwanyị wee nwụọ.",Abuse,138
train_igbo_01482,rt @username ewu congo!!!!!!!! na me u dey yab abi? mmee!,Abuse,57
train_igbo_01483,@username onye oshi na ama,Abuse,26
train_igbo_01484,waste of isi ewu a gwọrọ agwọ 🤦🏾 ##url,Normal,38
train_igbo_01485,@username nna gi bu onye ori. anu ofia.,Abuse,39
train_igbo_01486,onye ka ana kpari ihe a? rt: @username : lol. ogini kwa? don't worry oh. o wu onye nzuzu :p -rt @username : mmmmsscchheee##url,Abuse,126
train_igbo_01487,@username you sabi them well. majority of them na cha ocha ka stew ndi ofe mmanu. obele ife asi gi dede mazi 😂😀,Hate,111
train_igbo_01488,@username aturu rie nsi,Abuse,23
train_igbo_01489,"@username nwannem, ekelem gi. i bụghi mgbada tata. i celebrate you sir.",Normal,71
train_igbo_01490,@username lol. i'm truly looking but achom onye isi di mma. oburo onye ga wa'm nnukwu isi. abu'm nwa izizi mmadu,Normal,112
train_igbo_01491,then you will come out say right girl wrong time.... anuofia.... ewu.... onye ala.... onye nzuzu,Abuse,96
train_igbo_01492,@username ị ga a ma by force..  onye aghụghọ 😂,Abuse,46
train_igbo_01493,@username kitikpa gbagbuo gi nke izizi,Abuse,38
train_igbo_01494,@username lollllll u r nt an otondo dnt mine her u r just an onye iberibe,Abuse,73
train_igbo_01495,"@username nwaanyị ọma see me now,  8064410448  opay",Normal,51
train_igbo_01496,@username i am not sure you have seen this but eeh. umu nne gi ji mgbada ego. igbo amaka! 😍 ##url,Normal,97
train_igbo_01497,"@username evanwa ndo o!! hancha nile bu ofu.....hapu ewu a na za tony parker, obu onye nzuzu #kbye :)",Abuse,101
train_igbo_01498,@username lmao onye mgbu,Abuse,24
train_igbo_01499,"onye iberibe""@username : ana ama gi isi, ina eme twitter, ""@username : kowara m ka obi di m mma""@username : @username ajuju",Abuse,123
train_igbo_01500,@username eze ule zuzupụọ,Abuse,25
train_igbo_01501,ndị afọ njọ jụrụ na ụwa nke akaria ##url,Abuse,40
train_igbo_01502,"onye agwu! ""@username : @username no i neva chop. make una come cook for me""",Abuse,76
train_igbo_01503,ihe love na eme 🤦🏽‍♀️🤦🏽‍♀️🤦🏽‍♀️... but eh i bu kwa onye iberibe 😩 ##url,Abuse,71
train_igbo_01504,"@username ihe ojoo dika atiku, kpoo  gi n'ezi n'ulo gi ihu.  tinubu wuru kwa onye ochichi gi na umunna gi.  umuada buru ekete ahia nne gi, amaala kpuru igwe nna gi. ewu n'amaghi ebe eliziri ozu.",Abuse,194
train_igbo_01505,"the silverback gorilla, glory to anụmanụ! ##url",Abuse,47
train_igbo_01506,"if you still support buhari, you are anu udele. ibu onye iberibe. ##url",Abuse,71
train_igbo_01507,@username ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ onye ori/oshi/ekperima,Abuse,49
train_igbo_01508,@username i jiri áká iji eri akpụ asuru na ana ịgbọ..... mmadụ ana ka atụrụ áká 😂😂😂😂😁😁😁😀😀😀,Normal,90
train_igbo_01509,@username ishi mala ogini,Abuse,25
train_igbo_01510,"@username nkem bu ka mgbeshi. okpochirim, kpoyepum. mu gwa ya eziokwu, ya kpochikwa mu. obu onye aghugho, okenye na agwo ofe.",Abuse,125
train_igbo_01511,@username enwerem nnukwu isi,Normal,28
train_igbo_01512,"ah, ọnụ ọjọọ ##url",Abuse,18
train_igbo_01513,@username hapu onye mgbu ahụ omaboro ife na eme ya,Abuse,50
train_igbo_01514,"laal ur nyt? rt @username : oke!""@username : enwe :p rt @username : i'll kee u oh!""@username : ishi aki @username """"",Abuse,116
train_igbo_01515,"foolish kids""@username : ekpenta gbabuo gi rt @username : mpuru amu nne gi rt @username : @username akpaamu nna gi""",Abuse,115
train_igbo_01516,"kikikiki, funny girl ""@username : ike mbe""@username : @username kikikiki, isi nkita""""",Abuse,85
train_igbo_01517,@username i’m an igbo man and i condemn this statement. iwu anuohia! ibu onye iberibe. onye ala!!,Abuse,97
train_igbo_01518,"someone said the reason why sheyi said hi to tiwa is so that tiwa can pay for her hair.  ah! i'm not laughing o, pepper entered my eyes ni..  ndị mmadụ nwere ọnụ ọjọọ maka chi🤣🤣🤣",Abuse,178
train_igbo_01519,@username kpo nna gi mkpi  ewu!,Abuse,31
train_igbo_01520,ndi akpiri ogonogo! they'r here again!**hiss**,Abuse,46
train_igbo_01521,😂😂😂😂 ekwensu enwe phone no..... this mfon guy is mad sha ##url,Normal,62
train_igbo_01522,"@username nne gi bu ewu, nna gi bu anumanu. onwu ike gbuo go ebe ahu. ozu",Abuse,73
train_igbo_01523,@username onye mgbu. with your picture wey be like obituary poster. atụrụ!,Abuse,74
train_igbo_01524,adamu in my language means onye iberibe. you be adamu. 🤣🤣🤣 ##url,Abuse,64
train_igbo_01525,@username odugwu nwaanyi ðŸ‘,Normal,29
train_igbo_01526,onye juu gi? ##url,Normal,18
train_igbo_01527,@username nna gi onye oshi ‼️ zuzughariwa na twitter ekwensu ‼️ okenye aruruala ‼️,Abuse,82
train_igbo_01528,@username boma where is my kimono onye oshi,Abuse,43
train_igbo_01529,@username otolo and kitikpa gbagbuo gi there,Abuse,44
train_igbo_01530,"if you ever marry ajọ nwanyị ma'ọbụ ajọ di, nke gi agwụgo finally. uche jombo no get repentance for this rok2 movie at all. ayam here crying for the husband and the daughter.",Normal,174
train_igbo_01531,@username chineke kpokwa ikpu nne gi oku.,Abuse,41
train_igbo_01532,"@username onye nzuzu ur messiah simon onye oshi ekpa aka the killer of his own, has blocked me because i gave it to him wotowoto!  you go soon collect onye gbaa oso ezinaulo ya! ndi ara! ##url",Abuse,192
train_igbo_01533,coconut head..  isi aki oyibo.  😂😂😂😂 ##url,Abuse,42
train_igbo_01534,@username hahaha onye iberibe,Abuse,29
train_igbo_01535,chris okotie is behind my marriage crisis – emeka ike ##url,Normal,59
train_igbo_01536,@username more like ohaneze ndi akpiri ogologo. they are all sell-outs and have no shame,Abuse,88
train_igbo_01537,@username 😭😭😭😭😭 ọnwa i don't know that na ị nwere ọnụ ọjọọ,Abuse,58
train_igbo_01538,@username nna gị mụrụ atụrụ kpọ ya nwa.,Abuse,39
train_igbo_01539,@username efulefu kwube okwu ndi mara ihe ga   amaha. onye iberibe. nne murugi gba aka nnwa.,Abuse,92
train_igbo_01540,c. ronaldo! @username one man squad. odogwu akataka.  agụ bata ohia mgbada awalu oso.  ofu onye ana asị unu abiala. ololu ihe lolu ihe lolu atletico madrid.  #juveatleti,Normal,169
train_igbo_01541,soso gi bu onye ori obi m,Normal,25
train_igbo_01542,"@username adannne biko ewena iwe, ihe a o bu aha nna gi?",Normal,56
train_igbo_01543,@username you don't have sense you worthless piece of nothing.  dey there dey shout wizkid upandan no go find wetin dey worry your generation when make everyone of you stupid  ezibida nkita ara efulefu  ga ba niyi ebe ikwesiri anumanu  odindu onwu ka nduya mma mkpi,Abuse,265
train_igbo_01544,@username ozu nwụrụ anwụ 🥰🥰.  kitikpa tiwa gị and gift ahụ anya❤️❤️.  anụ ọhịa 🥰,Abuse,80
train_igbo_01545,@username odiraaaaaaa!!!?😂😂😂😂😂 onu ojoo,Abuse,39
train_igbo_01546,@username onye iberibe chineke turu mbo n'ike!. nwa ekwensu.,Abuse,60
train_igbo_01547,"a na-ekwu na ọkụkọ a manye ọnụ, ọ chịrị ụkwụ abụọ wunye...  😩😩",Normal,62
train_igbo_01548,"@username ""ndi nzuzu"" plural 😁😂😂😂 ""onye nzuzu"" one person",Abuse,57
train_igbo_01549,@username desert even contains sand dunes and sands. dont disrespect desert.  enwero anything di na isi ahu. dimkpa mmadu eburu isi aki oyibo na akwughari😒,Abuse,155
train_igbo_01550,omo igbo vincent nnukwu isi kompany. ##url,Normal,42
train_igbo_01551,dimkpa nwoke ha ka gị e gbufu ọkụkọ 🤦🏾‍♂️ ##url,Normal,47
train_igbo_01552,"@username look at this fool,,ekpenta gbukwe gi there,okiri mgbawa isi agba kwa gi there, kitikpa enwere nwanne gbakwa gi ebe hu, onye ara, odika isi adiro gi mma,,just look at this mad fellow oo,u just carried ur stupid self to come and drop this nonsense without following up, si ebe apuo",Abuse,289
train_igbo_01553,@username fake news!!  onye ala yi akwa!!  efulelefu1 of ofe mmanu kingdom!!  thunder faya your scro*um dia!!,Hate,109
train_igbo_01554,"@username biko, mechi onu gi. ekwurekwu gi akariala mu akuku. onye iberibe 😂",Abuse,76
train_igbo_01555,e enwero onye mgbu na onitsha unless ma o bu ndi amulu na gra😭😭😂,Abuse,64
train_igbo_01556,anu nchi na anu mgbada ##url,Normal,28
train_igbo_01557,@username haha. ezigbote onye mgbu,Abuse,34
train_igbo_01558,@username god bless the womb that bore you. nne gi na nna gi ji mmadu. we are proud of you. gbanye the ph00lzzz ose nkiri n'anya with the truth. useless agbado eaters. ##url,Normal,173
train_igbo_01559,"@username ma ndị nwoke na ndị inyom na-aghọgbu ndị hụrụ ha n'anya, ma nwoke ma nwanyị bụ ndị ikpe mara.  ịgbaghara onye aghụghọ siri ike n'ihi na ọ na-adọwa mmadụ,mana ndị mmadụ ka na-agbaghara &amp; ụfọdụ ndị aghụghọ na-atụgharị akwụkwọ ọhụrụ ma agbagharachara ya",Normal,264
train_igbo_01560,no comment!  the proverbial nwa nza...........  ...... ajala. ##url,Normal,67
train_igbo_01561,@username darlington onye mgbu ka ịbụ. atụrụ awụsa.,Abuse,51
train_igbo_01562,"aye!!! 😂😂😂 “@username : asiri gbakute... o na toh pieces, nwanyo kwa maka echi d'ime! lol”",Abuse,90
train_igbo_01563,"@username onye ekpenta ka ibu, anyway akpamu malami ka ibu. onye otumated bandits finland blogger delegates you're",Abuse,114
train_igbo_01564,##url @username : oomf's avi tho.. be looking like udene mmiri mara.,Abuse,68
train_igbo_01565,@username chioma i bu onye iberibe  i am chioma too but im ashamed of u cancel chioma out of ur name mumu  nah me tell obinna to give u belle run?  onuku igala exposing ur insecirity on others im sure u so miserable ewu awusa,Abuse,225
train_igbo_01566,"@username ịchọ lu mi-ọnụ, ije chọ nwaanyị nke gị na. apụ ndị ń eme love 😂",Normal,73
train_igbo_01567,@username ehn gawa.. ozu nwulu anwu.. obi okwute  🤣,Abuse,51
train_igbo_01568,"@username mpa gi bu ezigbo anuohia. ara ohuru na kitikpa gbawapukwa nne na nna gi anya. imere ihu ka ezi na aňu ara, ozu! jokaria udele na njo! anumanu!  translation; you are really pretty, sweetheart😉.",Abuse,202
train_igbo_01569,@username respected elder brother onye oshi.. he should rie nsi biko,Abuse,68
train_igbo_01570,@username onye ori😂😂😂 demon kill u there,Abuse,40
train_igbo_01571,@username e pain am. mkpi 🤣,Abuse,27
train_igbo_01572,"anu ohia(ikwikwi) ""@username : anumanu!!! rt @username : okoko!!! *slaps* ""@username : dare art alade rt ""@username : dare or dare?""""""""",Abuse,135
train_igbo_01573,ofe mmanu 😁 ##url,Hate,17
train_igbo_01574,@username chineke nna gba gbuo gi ma gba gbuo nne gi na nna gi there ofeke make that ipob struggle you to death there fool,Abuse,122
train_igbo_01575,""" u re a isi ewu :p :p @username : u be real...isi azu @username : "" u re a dunce na @username : she thinks i'll overreact ....""""",Abuse,129
train_igbo_01576,"ajo nwanyi :-p""@username : ajo nwa""@username : :-p ""@username : gbafuo osiso""@username : agadi waa here :-| ""@username : biko jenodu",Abuse,132
train_igbo_01577,"lmaoooo maka chuks ! ""@username : looool ""@username : i dont hate yoruba people. i just...fuck it mehn. ndi ofe mmanu bu ndi nzuzu""""",Hate,132
train_igbo_01578,"@username i bu ezigbo anuofia, anu mpáma nwuru anwu! negodu ka i di ka ezi! ezi bídá ka gi mma. okpo benin! onyé nzuzu! ewu gambia bu ukwu na abuo 😂😂😂onye furu gi echekwa na ndu di gi n’ime; mana o maghi na ekwensu a jula gi.",Abuse,225
train_igbo_01579,@username ekwensu like you🙄,Abuse,27
train_igbo_01580,@username ugbua bụ oge ndị igbo anyị achọghị iji ntị anụ asụsụ ọzọ 🤗,Normal,68
train_igbo_01581,ọkụkọ nti ike n'anu ife n'ime ite ofe! wear face mask. avoid people!  listen to the voice of reasoning from @username #nduka #onyeaghananwanneya #iamsip ##url,Normal,158
train_igbo_01582,@username shift.... onye ime ezi,Abuse,32
train_igbo_01583,:p rt @username : @username onye juu gi,Normal,39
train_igbo_01584,"@username onye nkụzi, onye nzuzu 🙄",Abuse,34
train_igbo_01585,"@username mbe dị ụ̀rụ́ uru adịghịkwa n'aghụghọ n'ikpeazụ. makana onye aghụghọ nwụọ, onye aghụghọ ibe ya e lie ya.  #mbidoigbo daalụ o. nkwado asụsụ #igbo na omenala nkà ederede unu bụ ọpụrụiche! unu nwe aka a 🙌🏿  wọọ!",Normal,217
train_igbo_01586,@username shvt up there! anụ ọhia,Abuse,33
train_igbo_01587,"@username uchu gbagbukwaa your generation  you're not igbo ,ozu nwụrụ anwụ",Abuse,74
train_igbo_01588,"@username see this adaka,agafu,makakwu,anu nchi,enwe ofia,ezi ofia,atulu na enwero onye nche,eze ule !!!!!!! ntooor eyes go soon clear",Abuse,134
train_igbo_01589,"@username umu nne gi umu nna gi agburu gi lile ozu nwuruawu,agburu ndi ara",Abuse,74
train_igbo_01590,"onye? nwanyi obi okwute !!  rt @username : a furum gi n'anya rt @username : mtcheeew !!! rt @username : o di mma, ... ##url",Abuse,123
train_igbo_01591,@username anú mpama. onye nzuzu. uburu gi foro ofu nfu oku. ewu. nnama. nee ka odi ka ncha nzu. ocha ka omaka. nne na ijoka.,Abuse,124
train_igbo_01592,@username nne gi udele,Abuse,22
train_igbo_01593,@username onye life onye ọgwụ ego🙌🏿🙌🏿 😏,Abuse,39
train_igbo_01594,@username leave my club ekwensu mmụọ a ozu nwụrụ anwụ kitikpa gbagbuo gị there,Abuse,78
train_igbo_01595,@username onye ori mmụọ ka ọ bụ.,Abuse,32
train_igbo_01596,@username nah still dem dey show fake pity.... ndị afọ njọ,Abuse,58
train_igbo_01597,"@username hapụ ya na ọ na-abụ nwa nza rijuo afọ ọ kaara chi ya mgba. ya dịbagodu ụbọchị nta ka a chụọ n'owere nchi. daalụ, makana onye chuo uchu, ọ rie.",Normal,152
train_igbo_01598,@username lol  onye aghụghọ nwụọ onye aghụghọ ibe ya elie ya,Normal,60
train_igbo_01599,@username you hụla otu n'ime ndị ara a 😡. nke a bụ otu n'ime ihe mere anyị ji eji mechie ụmụ anyị ka ha ghara ịgakwuru ndị anyị na-amaghị ma jide ndị mụrụ ha mgbe ##url ọ bụ ụlọ ahịa. m ga-eji nwoke a mee ihe ma were ya dị ka ajị anụ. onye iberibe,Abuse,247
train_igbo_01600,aturu muru ebule gba aka nwa.,Normal,29
train_igbo_01601,"@username ozu nwuru anwu,  udele bi na ajo ohia nkita ara ahia nkwo",Abuse,67
train_igbo_01602,"kedu ihe mere asụsụ igbo ji esi ike ịmụta, enwere m ezigbo onye nkụzi",Normal,69
train_igbo_01603,@username kitikpa gbagbuo gi.... nwa mmefu,Abuse,42
train_igbo_01604,@username amụ monkey ra gbuo nne gị and ụmụ nne gị nwanyị. udele rikwa ozu gị ebe ahụ. chineke kpo gị òkù. ekwensu micha gị ọṅụ ébé áhu. amụ ke gbuo gị eba ahụ. oya obiri na aja ọcha gbuo gị ebe ahụ... anụmanụ.,Abuse,210
train_igbo_01605,@username i ma na ndi uko chukwu n'acho ewu ndi gbara apupa? obu ya mere nji weta ewu awusa,Normal,91
train_igbo_01606,@username ezigbo onye ori azuru azu 🤣🤣🤣🤣🤣🤣,Abuse,42
train_igbo_01607,@username okwa iga afu onye ogabu ifu ya in real life odigi ka gi jiri ula magbuo oputa osaghee eze ule ya gwa gi okwu otu osi soo yaa..,Abuse,136
train_igbo_01608,@username it's terrible😔 igbu mmadụ dizi ka igbu ọkụkọ n'obodo a 😭,Normal,66
train_igbo_01609,🤣🤣🤣🤣🤣 akpi zukwanuike ebe ụmụ nwaanyị nọ. ##url,Abuse,47
train_igbo_01610,@username eziokwu oooo ndi usa bu ndị ajọ mmadụ,Abuse,47
train_igbo_01611,"@username nwa nza rijuo afọ, ya asi chi ya ka ha nwaa. 🤨",Normal,56
train_igbo_01612,@username chineke kpoo nne gi na nna gi oku….onye iberibe na amahu aka nna ya …. nwa nza,Abuse,88
train_igbo_01613,"@username kitikpa gbagbuo gi there, agadi ekwe nka.",Abuse,51
train_igbo_01614,happy birthday🎂 to you @username enemy of ụmụ anụmanụ 🤣 ##url,Normal,61
train_igbo_01615,onye ori condom 😂😂😂 ##url,Abuse,25
train_igbo_01616,"@username onukwu.. you will go into depression soon bcos simon, ewu congo",Abuse,73
train_igbo_01617,@username gbachi efulefua nkiti. onye mgbu,Abuse,42
train_igbo_01618,you regret signing ronaldo and drogba but you went ahead and signed welbeck.  nzuzu. onye iberibe. anu mpama. iti awutu.,Abuse,120
train_igbo_01619,"@username lmao what a joke. you should be busy with the election petition, o di ka onwegihi ihe dede na aru. okwa so ijemba ka ofeke",Abuse,132
train_igbo_01620,"@username nwoke bụ promise keeper, he promises and delivers. @username the day you will open this your wide ọnụ ọjọọ on @username , that day m ga apị gị amụ.",Abuse,157
train_igbo_01621,@username otu nne gi ozu mkpi nwuru anwu,Abuse,40
train_igbo_01622,@username onye mgbu. nwa otu 🤣🤣🤣,Abuse,32
train_igbo_01623,"@username ijuta isi nkita, i ya iji agba ya me gini #igboproverbfriday",Normal,70
train_igbo_01624,🎶 🎶  ekwensu o ga emerie unu n'agha?...  si mba o... si mba o... nwa chukwu...si mba!!!  🎶 🎶,Normal,92
